(999, 0.0001438564417919347)
(1015, 0.00014740162181970363)
(1039, 0.00015119253700681496)
(1071, 0.00016888540953079357)
(1175, 0.00018923134092546206)
(1191, 0.00020116095846932748)
(1199, 0.00019018413101280318)
(1215, 0.00021458502008215696)
(1295, 0.0002367657014395186)
(1327, 0.0002481746178327724)
(1359, 0.000254386815672436)
(1375, 0.0002759117300159754)
(1407, 0.0002759349912707126)
(1439, 0.00028951266623334975)
(1455, 0.0003080267798865232)
(1479, 0.0003556896019406148)
(1495, 0.0003294466711635801)
(1511, 0.0003503493911478458)
(1519, 0.0003935511519921726)
(1575, 0.00043222375617045923)
(1623, 0.00046976917623753903)
(1639, 0.0005170542934311112)
(1647, 0.0005485711072899725)
(1655, 0.0005529446404221056)
(1711, 0.0006609767131590516)
(1719, 0.0006947520600001832)
(1743, 0.0007634021730891426)
(1759, 0.0007752118618159049)
(1783, 0.000898443834968323)
(1791, 0.0009468563409955221)
(1799, 0.0009768474051062052)
(1831, 0.0011465030971286954)
(1983, 0.006906189469833292)
(1991, 0.008003622385764481)
(39, 7.70813154024549e-05)
(95, 7.863376170867064e-05)
(263, 8.516884267238275e-05)
(311, 8.697660630231345e-05)
(327, 8.762644339062083e-05)
(375, 9.016293057361878e-05)
(463, 9.408660962273651e-05)
(479, 9.482936515405278e-05)
(487, 9.69264002698562e-05)
(559, 0.00010172017119284191)
(583, 0.00010322486309164152)
(607, 0.00010229600865005554)
(671, 0.00010693207276508775)
(687, 0.00011037284685231312)
(695, 0.0001101905511978011)
(727, 0.00012011691401029723)
(759, 0.00011663786372697287)
(783, 0.0001216985101870558)
(807, 0.00012427005530863574)
(863, 0.00013283742675986436)
(871, 0.00012735100407058062)
(959, 0.00013829318877970262)
(1007, 0.00014287715362916464)
(1031, 0.00015686847162885994)
(1063, 0.00016068844783920819)
(1143, 0.0001871871797818833)
(1255, 0.00021045427394125624)
(1279, 0.00022321145394059157)
(1287, 0.00021670675086963833)
(1335, 0.00025264779414799963)
(1383, 0.0002923740118207672)
(1391, 0.0002593563637235751)
(1431, 0.0002889567058137172)
(1447, 0.00027864241888810975)
(1471, 0.00031719520590342565)
(1487, 0.0003048648060362423)
(1607, 0.0004913042209234314)
(1671, 0.0005625608722353379)
(1695, 0.0006010548491273745)
(1703, 0.0006040052288898094)
(1727, 0.0007139871593048186)
(1863, 0.0015113707671048841)
(1911, 0.00247151964906805)
(1919, 0.002079150066938886)
(1927, 0.0026000884931416616)
(1959, 0.0032294868614870195)
(231, 8.255320621919536e-05)
(287, 8.45886794093758e-05)
(295, 8.526390760498681e-05)
(399, 9.076027188420442e-05)
(407, 9.041388350859916e-05)
(415, 9.250664527707294e-05)
(519, 9.805932536889286e-05)
(527, 9.685431898043942e-05)
(551, 0.00010176161227028977)
(623, 0.0001038489189925242)
(791, 0.00012130158480877889)
(839, 0.00012314066719456334)
(855, 0.0001327394201803977)
(879, 0.00013626385841383643)
(919, 0.00013493600999204785)
(975, 0.00014534452703247674)
(1055, 0.00015262333234612095)
(1079, 0.00015871024723070542)
(1151, 0.00018705693333465496)
(1183, 0.00019263074348854135)
(1271, 0.0002029032395041782)
(1319, 0.0002262996804769612)
(1367, 0.00026293979692738114)
(1463, 0.00031004766384289725)
(1527, 0.0003486130123935775)
(1567, 0.0003989803375519154)
(1599, 0.0004555725634717109)
(1615, 0.0004535967661434285)
(1735, 0.0008064896308972706)
(1775, 0.0008437957770882662)
(1807, 0.0010229123209639247)
(1839, 0.0012266293127946146)
(1847, 0.0013023908207327362)
(1855, 0.0012504685614835706)
(1879, 0.0018021725968669954)
(1903, 0.0018860556106585387)
(1967, 0.004738332931793859)
(47, 7.586370907631192e-05)
(63, 7.741054049960119e-05)
(87, 7.789660614658822e-05)
(119, 7.874838513233138e-05)
(127, 7.894756951560663e-05)
(183, 7.875971440255547e-05)
(207, 8.154502042894721e-05)
(271, 8.587619858876619e-05)
(319, 8.632792103023065e-05)
(511, 9.51917167939076e-05)
(663, 0.00010583684303659929)
(679, 0.00010944039016033955)
(847, 0.00012350963203486092)
(887, 0.00013600319009518313)
(951, 0.00013725061050588305)
(967, 0.00013754483361713032)
(991, 0.00014765381417987833)
(1087, 0.00016369299336532392)
(1111, 0.00016742376017409976)
(1119, 0.0001702510744623514)
(1239, 0.00020145216154052978)
(1343, 0.0002476042828467116)
(1535, 0.000395074596695021)
(1591, 0.0004447551485976161)
(1631, 0.00047902195668706436)
(1663, 0.0005672795803093675)
(1823, 0.0010366635927625133)
(1871, 0.0012702266113273992)
(1887, 0.0017700579282594372)
(1943, 0.0036913465600195037)
(1951, 0.0036058553363608656)
(215, 8.186313813802921e-05)
(247, 8.420848113307791e-05)
(343, 8.910612972603274e-05)
(455, 9.286974531486765e-05)
(471, 9.551679987916812e-05)
(599, 0.00010469468883568754)
(639, 0.00010403796463357151)
(735, 0.00011154223616685118)
(767, 0.00011838037846762585)
(775, 0.0001228386764158696)
(1095, 0.00016824977754505008)
(1127, 0.000183583083367159)
(1231, 0.00019045043239977798)
(1247, 0.00021547718280896057)
(1311, 0.00022318590206692662)
(1423, 0.00031004761878040136)
(1503, 0.0003474563796623643)
(1551, 0.0004027618854924391)
(1679, 0.0005516314773857439)
(1687, 0.0005685992847789659)
(1751, 0.0007603410257180938)
(135, 8.013449872905793e-05)
(151, 8.097397728508992e-05)
(199, 8.238441150235406e-05)
(239, 8.321302619678926e-05)
(335, 8.678035039519034e-05)
(439, 9.273015688287965e-05)
(815, 0.00012714773890253858)
(935, 0.000142334057984897)
(1023, 0.00015336499579911972)
(1103, 0.00017716537944901305)
(1159, 0.0001771358411041855)
(1207, 0.00020007216015720405)
(1263, 0.00020881938743712574)
(1303, 0.00023817239018189285)
(1351, 0.000251799869742769)
(1399, 0.00027933186888511356)
(1415, 0.0002764598324955695)
(1559, 0.0004461979401870276)
(1999, 0.013216335488295197)
(159, 7.959818684556488e-05)
(447, 9.610938277460398e-05)
(535, 9.989170408891804e-05)
(703, 0.0001112020340339301)
(831, 0.00012408052302651787)
(895, 0.0001288150300056979)
(903, 0.0001329750787124358)
(1047, 0.00015990027889077304)
(1767, 0.0008046327797251169)
(103, 7.86027559158514e-05)
(591, 0.00010249992538054984)
(655, 0.00010813547486838313)
(1167, 0.0001877477606119198)
(1543, 0.0003685707772558018)
(1583, 0.00040595910187548283)
(1895, 0.0018442874381337808)
(1975, 0.005877394193841607)
(111, 7.905263286367276e-05)
(1135, 0.00017063908002311361)
(1815, 0.0009997284849456603)
(743, 0.00012120650728801322)
(1223, 0.00019095183965985566)
(1935, 0.0026101292908159747)
(15, 7.53355826511907e-05)
